stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,b_feedback.stopped,text_15.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,key_resp_6.stopped,trial_2.stopped,key_resp_6.keys,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,37,0,148,2,1383.2399989999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.2239310000004,1383.2399989999976,1383.723887500004,1383.723887500004,1383.723887500004,1383.723887500004,1383.740415799999,1384.0236635000037,1384.0236635000037,1384.0236635000037,,1384.6412077999994,z,1384.6416536000033,1384.6574567000062,1385.6579544999986,1385.641612899999,0.9009953999920981,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,37,1,149,1,1385.6579544999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.6419625999988,1385.6579544999986,1386.1417077000078,1386.1417077000078,1386.1417077000078,1386.1417077000078,1386.158276999995,1386.4414242000057,1386.4414242000057,1386.4414242000057,,1387.0927037999936,m,1387.0931407000026,1387.1085708000028,1388.1091316999955,1388.0929756999976,0.9387067999923602,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,37,2,150,3,1388.1091316999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.093330699994,1388.1091316999955,1388.5927858000068,1388.5927858000068,1388.5927858000068,1388.5927858000068,1388.6095339000021,1388.8929892000015,1388.8929892000015,1388.8929892000015,,1389.4104681000026,z,1389.4108943000028,1389.4264734000026,1390.4270182000037,1390.410890500003,0.8045786000002408,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,37,3,151,0,1390.4270182000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.4112431999965,1390.4270182000037,1390.910553499998,1390.910553499998,1390.910553499998,1390.910553499998,1390.9273313000012,1391.2108133000002,1391.2108133000002,1391.2108133000002,,1391.6115508000075,m,1391.6119876000012,1391.627505700002,1392.6281769000052,1392.6118237000046,0.6861591999913799,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,38,0,152,0,1392.6281769000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.6121795000072,1392.6281769000052,1393.1118883000017,1393.1118883000017,1393.1118883000017,1393.1118883000017,1393.128484700006,1393.4118908999953,1393.4118908999953,1393.4118908999953,,1393.8294870999962,z,1393.8299304999964,1393.8453449999943,1394.8457921999943,1394.829635999995,0.709279400005471,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,38,1,153,3,1394.8457921999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.830001299997,1394.8457921999943,1395.3297159000067,1395.3297159000067,1395.3297159000067,1395.3297159000067,1395.3462392000074,1395.6295830000017,1395.6295830000017,1395.6295830000017,,1396.0970624000038,z,1396.0974994999997,1396.1133909000055,1397.1135792999994,1397.0973498999956,0.7555575000005774,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,38,2,154,1,1397.1135792999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.097712600007,1397.1135792999994,1397.5974786000006,1397.5974786000006,1397.5974786000006,1397.5974786000006,1397.6139032000065,1397.897553200004,1397.897553200004,1397.897553200004,,1398.2983494999935,m,1398.298783499995,1398.314334900002,1399.314981100004,1399.2986391000013,0.6916645000019344,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,38,3,155,2,1399.314981100004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.2989938999963,1399.314981100004,1399.7987799999974,1399.7987799999974,1399.7987799999974,1399.7987799999974,1399.8151246000052,1400.098630499997,1400.098630499997,1400.098630499997,,1400.7328782999975,z,1400.733303400004,1400.748818699998,1401.7495956000057,1401.733267500007,0.9252969000081066,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,39,0,156,3,1401.7495956000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.7336301000032,1401.7495956000057,1402.2333267000067,1402.2333267000067,1402.2333267000067,1402.2333267000067,1402.2496244000067,1402.532971499997,1402.532971499997,1402.532971499997,,1403.217466400005,z,1403.2179022000055,1403.2333897000062,1404.2339451000007,1404.2177576999966,0.9795945000078063,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,39,1,157,1,1404.2339451000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.2181096999993,1404.2339451000007,1404.7177572000073,1404.7177572000073,1404.7177572000073,1404.7177572000073,1404.7345155999938,1405.0175915,1405.0175915,1405.0175915,,1405.3351930000063,m,1405.3356270000077,1405.3513220000023,1406.3518846999941,1406.335623699997,0.6078027000039583,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,39,2,158,2,1406.3518846999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.335981199998,1406.3518846999941,1406.8355998000043,1406.8355998000043,1406.8355998000043,1406.8355998000043,1406.8522233999975,1407.1354987999948,1407.1354987999948,1407.1354987999948,,1407.6529554000008,z,1407.6534058999969,1407.669257200003,1408.6696514000068,1408.653378899995,0.805553999991389,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,39,3,159,0,1408.6696514000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.653754400002,1408.6696514000068,1409.1532503000053,1409.1532503000053,1409.1532503000053,1409.1532503000053,1409.169998700003,1409.453427200002,1409.453427200002,1409.453427200002,,1409.8879454999988,m,1409.8883671999938,1409.9036556000065,1410.9040326999966,1410.887982900007,0.7280880999896908,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,40,0,160,0,1410.9040326999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.8883375000005,1410.9040326999966,1411.3878687999968,1411.3878687999968,1411.3878687999968,1411.3878687999968,1411.4044820999989,1411.6877599,1411.6877599,1411.6877599,,1412.3221728000062,m,1412.3226088999945,1412.3380172000034,1413.3387065999996,1413.322326900001,0.917843899995205,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,40,1,161,3,1413.3387065999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.3226808000036,1413.3387065999996,1413.8222599,1413.8222599,1413.8222599,1413.8222599,1413.8388586999936,1414.1221691999963,1414.1221691999963,1414.1221691999963,,1414.4564588000067,z,1414.4568942000042,1414.472617499996,1415.4730673000013,1415.4569437000027,0.6308747000002768,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,40,2,162,2,1415.4730673000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.4572998999938,1415.4730673000013,1415.956818000006,1415.956818000006,1415.956818000006,1415.956818000006,1415.9734332999942,1416.2567727999995,1416.2567727999995,1416.2567727999995,,1416.8578390000039,z,1416.8582593000028,1416.8738352000073,1417.8744808000047,1417.8580576999957,0.8996831999975257,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,40,3,163,1,1417.8744808000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.8584040999995,1417.8744808000047,1418.3578773000045,1418.3578773000045,1418.3578773000045,1418.3578773000045,1418.3747128999967,1418.6586743999942,1418.6586743999942,1418.6586743999942,,1419.2090635000059,m,1419.2094979999965,1419.224895899999,1420.2256830999977,1420.2093181999953,0.8397463000001153,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,41,0,164,3,1420.2256830999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.2097326000076,1420.2256830999977,1420.7093028999952,1420.7093028999952,1420.7093028999952,1420.7093028999952,1420.7257708999969,1421.0093769999949,1421.0093769999949,1421.0093769999949,,1421.4934726000065,z,1421.4939023000043,1421.5094040999975,1422.5101093999983,1422.4938209999964,0.771869299991522,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,41,1,165,1,1422.5101093999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.4941752000013,1422.5101093999983,1422.9939626999985,1422.9939626999985,1422.9939626999985,1422.9939626999985,1423.0105588000006,1423.2936097000056,1423.2936097000056,1423.2936097000056,,1423.7112844000076,m,1423.7117181000067,1423.727495900006,1424.727879099999,1424.7117708000005,0.7076530000049388,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,41,2,166,0,1424.727879099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.712121699995,1424.727879099999,1425.2114537000016,1425.2114537000016,1425.2114537000016,1425.2114537000016,1425.2282984000049,1425.511480000001,1425.511480000001,1425.511480000001,,1425.9458618000062,m,1425.9462902999949,1425.9617174000014,1426.962156499998,1426.945894599994,0.7299086000130046,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,41,3,167,2,1426.962156499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.9462429999985,1426.962156499998,1427.4461238999938,1427.4461238999938,1427.4461238999938,1427.4461238999938,1427.4624568,1427.7460694000038,1427.7460694000038,1427.7460694000038,,1428.2135926000046,z,1428.2140314999997,1428.229464300006,1429.229987800005,1429.2137995999947,0.7661598999984562,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,42,0,168,2,1429.229987800005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.2141611999978,1429.229987800005,1429.7138028000045,1429.7138028000045,1429.7138028000045,1429.7138028000045,1429.730341500006,1430.0137851000036,1430.0137851000036,1430.0137851000036,,1430.497974400001,m,1430.4984047000034,1430.5141082000046,1431.5145137000072,1431.4985464000056,0.7749992999888491,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,42,1,169,0,1431.5145137000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.498904699998,1431.5145137000072,1431.9984260000056,1431.9984260000056,1431.9984260000056,1431.9984260000056,1432.0148478000046,1432.2981737999944,1432.2981737999944,1432.2981737999944,,1432.7492619999975,m,1432.7496918999968,1432.7653686999984,1433.765910400005,1433.7495131000032,0.7469389000034425,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,42,2,170,3,1433.765910400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.7498621999985,1433.765910400005,1434.2495264000027,1434.2495264000027,1434.2495264000027,1434.2495264000027,1434.266148499999,1434.5495359000051,1434.5495359000051,1434.5495359000051,,1435.1671260000003,m,1435.1675653999991,1435.1830158999946,1436.1834772000002,1436.1674675999966,0.9023894999991171,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,42,3,171,1,1436.1834772000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.1678340000071,1436.1834772000002,1436.667550500002,1436.667550500002,1436.667550500002,1436.667550500002,1436.684071399999,1436.9672356999945,1436.9672356999945,1436.9672356999945,,1437.5016021000047,m,1437.502032599994,1437.517516299995,1438.518272100002,1438.5020647000056,0.8213258000032511,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,43,0,172,1,1438.518272100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.5024334000045,1438.518272100002,1439.0020347999962,1439.0020347999962,1439.0020347999962,1439.0020347999962,1439.0187693000044,1439.301907400004,1439.301907400004,1439.301907400004,,1439.8195523000031,m,1439.8199789000064,1439.835594899996,1440.8362418000033,1440.8196901000047,0.806791199996951,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,43,1,173,0,1440.8362418000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.820041900006,1440.8362418000033,1441.3198761999956,1441.3198761999956,1441.3198761999956,1441.3198761999956,1441.3365639999975,1441.6196200999984,1441.6196200999984,1441.6196200999984,,1442.2707793000009,m,1442.271219000002,1442.286637600002,1443.287333900007,1443.270918299997,0.9372920000023441,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,43,2,174,3,1443.287333900007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.2712747000041,1443.287333900007,1443.7708967000071,1443.7708967000071,1443.7708967000071,1443.7708967000071,1443.787498100006,1444.0710161000025,1444.0710161000025,1444.0710161000025,,1444.5554056999972,z,1444.5558503000066,1444.5711601999938,1445.5718634000077,1445.555651600007,0.7699663999956101,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,43,3,175,2,1445.5718634000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.5560107000056,1445.5718634000077,1446.0556413000013,1446.0556413000013,1446.0556413000013,1446.0556413000013,1446.072091599999,1446.355503400002,1446.355503400002,1446.355503400002,,1446.7563684000052,z,1446.7568021000043,1446.772501200001,1447.7727848000068,1447.7567082000023,0.6975646000064444,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,44,0,176,1,1447.7727848000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.7570622000057,1447.7727848000068,1448.2567774000054,1448.2567774000054,1448.2567774000054,1448.2567774000054,1448.2731383000064,1448.556745199996,1448.556745199996,1448.556745199996,,1449.0240763000038,m,1449.024514100005,1449.0403050000023,1450.0405925999949,1450.0246028999973,0.7522003000049153,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,44,1,177,2,1450.0405925999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.0249662999995,1450.0405925999949,1450.524533200005,1450.524533200005,1450.524533200005,1450.524533200005,1450.5411519000045,1450.8243915000057,1450.8243915000057,1450.8243915000057,,1451.2586991999997,z,1451.2591352000018,1451.274829899994,1452.2752899000043,1452.2590436000028,0.721005100000184,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,44,2,178,3,1452.2752899000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.2593961999955,1452.2752899000043,1452.7591270999983,1452.7591270999983,1452.7591270999983,1452.7591270999983,1452.7756672999967,1453.0587909000024,1453.0587909000024,1453.0587909000024,,1453.6765689000022,z,1453.6770135999977,1453.6926859999949,1454.6931827999942,1454.6767349000002,0.910285300007672,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,44,3,179,0,1454.6931827999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.6770939999988,1454.6931827999942,1455.1769304000045,1455.1769304000045,1455.1769304000045,1455.1769304000045,1455.1933728000004,1455.4769262000045,1455.4769262000045,1455.4769262000045,,1455.7946608000057,m,1455.7950870000059,1455.8106226999953,1456.8109192999982,1456.794540700008,0.6156125999987125,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,45,0,180,1,1456.8109192999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.7948929999984,1456.8109192999982,1457.2947010000062,1457.2947010000062,1457.2947010000062,1457.2947010000062,1457.311289300007,1457.594541700004,1457.594541700004,1457.594541700004,,1458.0456591999973,m,1458.046093500001,1458.0616332000063,1459.0619787000032,1459.045733699997,0.7464185999997426,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,45,1,181,0,1459.0619787000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.046086500006,1459.0619787000032,1459.5458741000039,1459.5458741000039,1459.5458741000039,1459.5458741000039,1459.5622841000004,1459.8457361000037,1459.8457361000037,1459.8457361000037,,1460.2465364999953,m,1460.2469691000006,1460.2624879000068,1461.2632969999977,1461.2469270000001,0.690982800006168,None,,,,,B_13,001,2024-11-30_11h44.07.012,untitled,2024.1.5,None,2024-11-30 11h44.21.858727 +0530,
