stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,34,1,137,1,1303.1348427999765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.11899550003,1303.1348427999765,1303.6187130999751,1303.6187130999751,1303.6187130999751,1303.6187130999751,1303.635264899931,1303.918628299958,1303.918628299958,1303.918628299958,1304.553023400018,m,0.920988199999556,None,1304.5534466999816,1304.5690499999328,1305.5695637000026,1305.553101300029,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,34,2,138,0,1305.5695637000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.553448999999,1305.5695637000026,1306.0531191999326,1306.0531191999326,1306.0531191999326,1306.0531191999326,1306.0696970999707,1306.353279999923,1306.353279999923,1306.353279999923,1307.1375080000143,None,,,1307.13771489996,1307.1535380999558,1308.1540443999693,1308.1379714999348,1307.1535380999558,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,34,3,139,3,1308.1540443999693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.1383345000213,1308.1540443999693,1308.654744099942,1308.654744099942,1308.654744099942,1308.654744099942,1308.654744099942,1308.9545740999747,1308.9545740999747,1308.9545740999747,1309.55556899996,z,0.8899140000576153,None,1309.5559900000226,1309.571440699976,1310.5721069999272,1310.5558219000231,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,35,0,140,1,1310.5721069999272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.556172600016,1310.5721069999272,1311.0557912000222,1311.0557912000222,1311.0557912000222,1311.0557912000222,1311.07236859994,1311.355878100032,1311.355878100032,1311.355878100032,1311.873099099961,m,0.8079651999287307,None,1311.8735543999355,1311.8894926999928,1312.8898469000123,1312.8733859999338,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,35,1,141,3,1312.8898469000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.8737349000294,1312.8898469000123,1313.3736327999504,1313.3736327999504,1313.3736327999504,1313.3736327999504,1313.3900179000339,1313.6735285000177,1313.6735285000177,1313.6735285000177,1314.341224099975,z,0.9587705000303686,None,1314.3417000999907,1314.357414899976,1315.3580725999782,1315.3415062000277,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,35,2,142,0,1315.3580725999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.3418545000022,1315.3580725999782,1315.841459200019,1315.841459200019,1315.841459200019,1315.841459200019,1315.858268699958,1316.141674399958,1316.141674399958,1316.141674399958,1316.9255314000184,None,,,1316.9257217999548,1316.9420379999792,1317.942435199977,1317.9262278999668,1316.9420379999792,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,35,3,143,2,1317.942435199977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.92657469993,1317.942435199977,1318.443067300017,1318.443067300017,1318.443067300017,1318.443067300017,1318.443067300017,1318.7431091000326,1318.7431091000326,1318.7431091000326,1318.8604590999894,m,0.415941399987787,None,1318.8608808999415,1318.8764129999327,1319.8769876000006,1319.8606772000203,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,36,0,144,3,1319.8769876000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.8610260999994,1319.8769876000006,1320.3604654999217,1320.3604654999217,1320.3604654999217,1320.3604654999217,1320.3771064999746,1320.6605778000085,1320.6605778000085,1320.6605778000085,1321.3283653999679,z,0.9546904999297112,None,1321.3288134000031,1321.3441864999477,1322.3447813999373,1322.3283828999847,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,36,1,145,0,1322.3447813999373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.3287414999213,1322.3447813999373,1322.8287425999297,1322.8287425999297,1322.8287425999297,1322.8287425999297,1322.8452946000034,1323.1285410999553,1323.1285410999553,1323.1285410999553,1323.5795377999311,z,0.747747200075537,None,1323.5799608000088,1323.5956163000083,1324.5958168000216,1324.5795489000157,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,36,2,146,2,1324.5958168000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.5798971999902,1324.5958168000216,1325.079409500002,1325.079409500002,1325.079409500002,1325.079409500002,1325.096061600023,1325.3797636999516,1325.3797636999516,1325.3797636999516,1325.7972252999898,z,0.7085225000046194,None,1325.797647099942,1325.81332820002,1326.8137415000238,1326.7974538999842,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,36,3,147,1,1326.8137415000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.7978000999428,1326.8137415000238,1327.2977206999203,1327.2977206999203,1327.2977206999203,1327.2977206999203,1327.3143505000044,1327.59735549998,1327.59735549998,1327.59735549998,1327.9148380999686,m,0.606758699985221,None,1327.91527639993,1327.930961499922,1328.931328299921,1328.9151030000066,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,37,0,148,2,1328.931328299921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.9154510999797,1328.931328299921,1329.4150911000324,1329.4150911000324,1329.4150911000324,1329.4150911000324,1329.4318507999415,1329.7152258999413,1329.7152258999413,1329.7152258999413,1329.9661991000175,z,0.5410794999916106,None,1329.9666221999796,1329.9820278999396,1330.9826643000124,1330.9661495999899,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,37,1,149,3,1330.9826643000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.9664917000337,1330.9826643000124,1331.4661575999344,1331.4661575999344,1331.4661575999344,1331.4661575999344,1331.4830405999674,1331.766570799984,1331.766570799984,1331.766570799984,1332.1003784999484,z,0.6177958000916988,None,1332.1007972999942,1332.116510999971,1333.1171377999708,1333.1007484999718,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,37,2,150,0,1333.1171377999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.101096099941,1333.1171377999708,1333.6008027999196,1333.6008027999196,1333.6008027999196,1333.6008027999196,1333.6175590999192,1333.9007564999629,1333.9007564999629,1333.9007564999629,1334.2181580000324,z,0.6077621999429539,None,1334.218591199955,1334.234004799975,1335.23468949995,1335.2184980999446,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,37,3,151,1,1335.23468949995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.2188474999275,1335.23468949995,1335.7185549000278,1335.7185549000278,1335.7185549000278,1335.7185549000278,1335.7351642999565,1336.0183425999712,1336.0183425999712,1336.0183425999712,1336.302727799979,m,0.5819306999910623,None,1336.3031481999205,1336.3184962000232,1337.3192675999599,1337.302809500019,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,38,0,152,0,1337.3192675999599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.3031612000195,1337.3192675999599,1337.802646899945,1337.802646899945,1337.802646899945,1337.802646899945,1337.8193464999786,1338.1027470999397,1338.1027470999397,1338.1027470999397,1338.4204223999986,m,0.6055303000612184,None,1338.4208472999744,1338.4364281999879,1339.4369974000147,1339.4206381000113,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,38,1,153,2,1339.4369974000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.420986799989,1339.4369974000147,1339.920500600012,1339.920500600012,1339.920500600012,1339.920500600012,1339.9370520999655,1340.2204814000288,1340.2204814000288,1340.2204814000288,1340.3548870999366,z,0.4239329999545589,None,1340.3553101000143,1340.3708470999263,1341.3712951999623,1341.3549048999557,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,38,2,154,3,1341.3712951999623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.3552504000254,1341.3712951999623,1341.85511210002,1341.85511210002,1341.85511210002,1341.85511210002,1341.8717491999269,1342.1548396999715,1342.1548396999715,1342.1548396999715,1342.5058172999416,z,0.6398362999316305,None,1342.5062461999478,1342.5216744999634,1343.5223313999595,1343.5057553999359,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,38,3,155,1,1343.5223313999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.5060733000282,1343.5223313999595,1344.005995900021,1344.005995900021,1344.005995900021,1344.005995900021,1344.0225776999723,1344.3061445000349,1344.3061445000349,1344.3061445000349,1344.673731799936,m,0.66591119999066,None,1344.67415779992,1344.689452599967,1345.6900734999217,1345.6739036999643,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,39,0,156,3,1345.6900734999217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.6742468000157,1345.6900734999217,1346.1739649999654,1346.1739649999654,1346.1739649999654,1346.1739649999654,1346.1905599000165,1346.4738801999483,1346.4738801999483,1346.4738801999483,1346.958254499943,z,0.7737644000444561,None,1346.9586772000184,1346.974055700004,1347.9747091999743,1347.958237099927,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,39,1,157,2,1347.9747091999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.9585863000248,1347.9747091999743,1348.4584222999401,1348.4584222999401,1348.4584222999401,1348.4584222999401,1348.4747810999397,1348.7583502000198,1348.7583502000198,1348.7583502000198,1349.3760720000137,z,0.9020346000324935,None,1349.3765015000245,1349.3920656000264,1350.392601899919,1350.3763080999488,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,39,2,158,1,1350.392601899919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.37665510003,1350.392601899919,1350.8761858999496,1350.8761858999496,1350.8761858999496,1350.8761858999496,1350.8929985000286,1351.1761998999864,1351.1761998999864,1351.1761998999864,1351.593805499957,m,0.70801709999796,None,1351.5942294999259,1351.609899400035,1352.6104133999906,1352.5941135999747,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,39,3,159,0,1352.6104133999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.5944584999233,1352.6104133999906,1353.0941895999713,1353.0941895999713,1353.0941895999713,1353.0941895999713,1353.1107892999426,1353.3938904999522,1353.3938904999522,1353.3938904999522,1353.7281189999776,m,0.6183836000273004,None,1353.7285488999914,1353.7443055999465,1354.7446766999783,1354.7288495999528,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,40,0,160,3,1354.7446766999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.729197199922,1354.7446766999783,1355.2287115999497,1355.2287115999497,1355.2287115999497,1355.2287115999497,1355.2452842999483,1355.528375199996,1355.528375199996,1355.528375199996,1356.029545199941,z,0.7995197999989614,None,1356.0299670000095,1356.0455648999196,1357.0456414999207,1357.029294100008,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,40,1,161,2,1357.0456414999207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.029689499992,1357.0456414999207,1357.5296932000201,1357.5296932000201,1357.5296932000201,1357.5296932000201,1357.5463475999422,1357.829473300022,1357.829473300022,1357.829473300022,1358.1970924999332,z,0.6628010999411345,None,1358.1975403999677,1358.2130838999292,1359.2137107999297,1359.1976586999372,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,40,2,162,0,1359.2137107999297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.1980128999567,1359.2137107999297,1359.697580399923,1359.697580399923,1359.697580399923,1359.697580399923,1359.7142352999654,1359.9973328999477,1359.9973328999477,1359.9973328999477,1360.731733600027,m,1.0174642999190837,None,1360.7321632999228,1360.747857099981,1361.7483288999647,1361.7323152000317,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,40,3,163,1,1361.7483288999647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.732674399973,1361.7483288999647,1362.2321485999273,1362.2321485999273,1362.2321485999273,1362.2321485999273,1362.2485201000236,1362.5320695999544,1362.5320695999544,1362.5320695999544,1362.9167483999627,m,0.6834791000001132,None,1362.9171765999636,1362.932232299936,1363.9326819999842,1363.9166022000136,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,41,0,164,3,1363.9326819999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.9169866000302,1363.9326819999842,1364.4163910000352,1364.4163910000352,1364.4163910000352,1364.4163910000352,1364.4332647999981,1364.716616199934,1364.716616199934,1364.716616199934,1365.1340003999649,m,0.7040369999594986,None,1365.1344224999193,1365.150139000034,1366.150785899954,1366.1341609000228,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,disgusting self,1,S,,,,,,,,,,,,,41,1,165,0,1366.150785899954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.1345104000065,1366.150785899954,1366.634548299946,1366.634548299946,1366.634548299946,1366.634548299946,1366.650838600006,1366.9343024999835,1366.9343024999835,1366.9343024999835,1367.001812399947,z,0.35283310001250356,None,1367.0022374999244,1367.0175994000165,1368.0182721000165,1368.0021049999632,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,41,2,166,2,1368.0182721000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.00244880002,1368.0182721000165,1368.5020214000251,1368.5020214000251,1368.5020214000251,1368.5020214000251,1368.5187518999446,1368.8020361999515,1368.8020361999515,1368.8020361999515,1369.586205199943,None,,,1369.5863974000094,1369.6024482999928,1370.60269780003,1370.5864199999487,1369.6024482999928,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,41,3,167,1,1370.60269780003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.5867817000253,1370.60269780003,1371.1029495999683,1371.1029495999683,1371.1029495999683,1371.1029495999683,1371.1029495999683,1371.4028682999779,1371.4028682999779,1371.4028682999779,1371.5035661000293,m,0.388110899948515,None,1371.5039986999473,1371.5196171000134,1372.5201547000324,1372.5037828999339,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,desirable self,1,M,,,,,,,,,,,,,42,0,168,1,1372.5201547000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.5041164000286,1372.5201547000324,1373.0039068999467,1373.0039068999467,1373.0039068999467,1373.0039068999467,1373.0205251999432,1373.303841499961,1373.303841499961,1373.303841499961,1373.6546776000177,m,0.6351467999629676,None,1373.6551188000012,1373.670783599955,1374.6712425999576,1374.654895799933,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,circle.png,desirable self,0,Z,,,,,,,,,,,,,42,1,169,2,1374.6712425999576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.6552363999654,1374.6712425999576,1375.1549905999564,1375.1549905999564,1375.1549905999564,1375.1549905999564,1375.1716177000199,1375.4549755000044,1375.4549755000044,1375.4549755000044,1376.0892534999875,z,0.9280605999520048,None,1376.0896764999488,1376.1053423000267,1377.1058532999596,1377.089465099969,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
,,,,diamond.png,disgusting self,0,Z,,,,,,,,,,,,,42,2,170,3,1377.1058532999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.089794300031,1377.1058532999596,1377.5900356000056,1377.5900356000056,1377.5900356000056,1377.5900356000056,1377.6064166999422,1377.8901773999678,1377.8901773999678,1377.8901773999678,1378.457619199995,z,0.8576789000071585,None,1378.4580395999365,1378.473589799949,1379.474380700034,1379.458037699922,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
